5600	5.845 0.7956 -1.914 1.192	1.468 -1.3 -1.173 -0.9084	1.005 -6.326 -1.036 -1.961	-0.4339 2.385 6.531 -2.956
5700	5.677 0.6754 -1.469 0.7432	1.387 -1.411 -1.259 -0.6421	1.297 -6.456 -1.04 -1.846	-0.7102 1.998 6.325 -2.597
5800	5.3 0.7632 -1.816 0.7114	1.548 -1.138 -1.365 -1.147	1.435 -6.215 -1.085 -1.697	-0.836 1.95 6.17 -2.403
5900	5.211 0.942 -1.816 0.8349	1.801 -1.624 -1.374 -0.8506	1.634 -6.015 -1.485 -1.59	-0.6552 2.068 6.294 -1.82
6000	5.249 0.7171 -1.965 0.8903	1.883 -1.436 -0.7482 -1.193	1.639 -5.655 -1.33 -1.827	-0.9116 1.795 6.122 -1.729
6100	5.286 1.086 -1.706 1.087	1.935 -1.402 -0.8379 -1.13	1.48 -5.639 -1.095 -1.686	-0.5804 1.828 6.543 -2.125
6200	5.239 1.219 -1.695 0.7932	1.887 -1.258 -0.5093 -1.511	1.581 -5.633 -1.162 -1.592	-0.1652 1.809 6.641 -2.19
6300	4.694 0.8984 -1.475 0.7431	1.603 -0.9003 -0.6657 -1.3	1.529 -5.677 -0.8242 -1.687	-0.03061 1.893 6.293 -2.017
6400	4.851 1.069 -1.253 0.9128	1.394 -0.6232 -1.247 -1.155	1.81 -5.933 -0.9511 -1.627	-0.3475 1.805 6.103 -2.127
6500	4.672 1.301 -1.206 0.956	1.673 -0.9036 -1.328 -1.679	1.697 -5.875 -0.9598 -1.781	-0.0189 1.646 5.816 -2.006
6600	4.726 1.091 -1.806 1.293	1.295 -0.9859 -1.453 -1.826	1.639 -5.938 -1.153 -1.649	0.08838 1.593 6.155 -2.504
6700	4.81 0.8591 -1.694 1.427	1.642 -1.194 -1.331 -2.22	1.584 -6.15 -1.05 -1.886	0.2067 1.606 5.772 -2.9
6800	5.082 0.2727 -1.891 1.381	1.565 -1.118 -1.551 -2.319	1.553 -6.284 -0.8596 -1.865	0.1904 1.539 5.801 -2.955
6900	5.202 0.5628 -1.555 1.458	1.595 -1.069 -1.457 -2.034	1.476 -6.456 -1.059 -1.964	0.4079 1.681 5.841 -3.147
7000	5.333 0.7096 -1.755 1.829	1.741 -1.245 -1.04 -2.171	1.418 -6.354 -1.15 -1.828	0.2215 2.058 6.143 -3.349
7100	5.172 0.7713 -1.968 1.682	1.778 -1.475 -0.8355 -1.994	1.514 -6.25 -1.213 -1.717	0.432 2.227 6.341 -3.052
7200	5.076 0.8133 -1.891 1.578	2.022 -1.362 -0.5713 -2.076	1.691 -6.138 -1.025 -1.612	0.4246 1.956 6.417 -3.21
7300	4.839 0.9696 -1.975 1.767	1.73 -1.196 -0.4167 -1.9	1.72 -6.077 -1.046 -1.332	0.4501 1.591 6.589 -3.409
7400	4.999 0.7898 -1.848 1.903	1.6 -0.8295 -0.4509 -1.671	1.729 -6.136 -0.5762 -1.721	0.6674 1.607 6.831 -3.306
7500	4.887 0.7918 -2 2.075	1.444 -0.6923 -0.4851 -1.822	1.508 -6.393 -0.8595 -1.867	0.6145 1.501 6.753 -3.401
7600	4.9 1.052 -1.262 2.202	1.436 -1.037 -0.3647 -2.113	1.215 -6.315 -0.9334 -2.196	0.4969 1.914 6.798 -3.593
7700	4.772 0.7894 -1.638 1.875	1.169 -0.9432 -0.438 -1.946	1.423 -6.602 -1.033 -2.447	0.7562 1.73 6.78 -3.795
7800	4.975 0.896 -1.304 1.998	1.487 -1.067 -0.422 -2.076	1.446 -6.678 -0.921 -2.36	0.6971 1.568 6.918 -3.757
7900	4.7 1.112 -1.211 2.153	1.543 -1.201 -0.2748 -2.284	1.581 -6.783 -1.18 -2.227	0.5851 1.919 7.192 -3.455
8000	4.787 1.512 -1.213 1.947	1.649 -1.281 -0.4069 -2.202	1.654 -6.953 -1.378 -2.212	0.2751 1.56 7.219 -3.619
8100	5.031 1.808 -1.252 2.461	1.754 -1.297 -0.2822 -2.074	1.771 -6.935 -1.328 -2.059	0.08664 1.835 7.319 -3.827
8200	5.197 1.769 -0.9222 2.397	1.42 -1.329 -0.2181 -2.141	1.859 -7.115 -1.543 -1.901	0.3793 1.268 7.852 -3.554
8300	5.051 1.642 -1.017 2.605	1.597 -1.337 -0.3825 -2.295	1.974 -7.284 -1.626 -1.664	0.5982 1.072 7.708 -3.723
8400	4.827 1.716 -1.239 2.842	1.876 -1.414 -0.659 -2.233	2.129 -7.332 -1.647 -1.574	1.015 0.6998 7.403 -4.384
8500	4.926 1.904 -1.158 2.502	1.937 -1.572 -0.5621 -2.936	2.229 -7.016 -1.754 -1.809	0.7703 0.9129 7.333 -4.431
8600	4.742 1.837 -0.9762 2.605	2.104 -1.713 -0.6339 -3.08	2.255 -6.916 -1.694 -1.845	1.081 1.183 7.23 -4.182
8700	4.517 1.806 -0.8919 2.758	1.966 -1.778 -0.6057 -3.224	2.212 -6.641 -2.092 -1.977	0.8355 1.3 7.044 -4.033
8800	4.361 1.518 -0.8195 2.913	1.97 -1.798 -0.7326 -3.576	2.334 -6.562 -2.146 -2.097	0.7664 1.64 7.175 -4.186
8900	4.361 1.16 -0.4047 2.869	2.392 -1.834 -0.5847 -3.391	2.707 -6.703 -2.101 -2.05	0.4681 1.693 7.471 -4.246
9000	4.599 1.222 -0.8046 2.743	2.449 -1.645 -0.6302 -3.144	2.74 -6.494 -1.949 -1.865	0.6356 1.675 7.534 -4.334
9100	4.889 1.447 -0.9845 3.046	2.745 -1.557 -0.5608 -3.15	2.777 -6.706 -1.529 -2.088	0.6646 2.154 7.221 -4.263
9200	4.284 1.687 -0.6346 3.022	2.972 -1.485 -0.867 -3.132	2.733 -6.958 -1.267 -1.802	0.6725 2.214 7.357 -4.385
9300	4.452 1.67 -0.7481 3.26	2.797 -1.68 -1.099 -3.351	2.482 -6.906 -1.377 -1.839	0.8911 1.775 7.498 -4.355
9400	4.268 1.857 -0.668 2.974	2.606 -1.887 -0.7489 -2.996	2.351 -6.988 -1.371 -1.73	1.317 1.532 7.497 -4.222
9500	4.404 1.93 -0.5564 2.978	2.798 -1.922 -0.5555 -2.998	2.035 -7.112 -1.175 -1.615	0.8874 1.321 7.963 -4.26
9600	4.235 1.842 -0.5091 2.967	2.996 -1.856 -0.5853 -3.223	2.14 -6.947 -1.129 -1.722	0.8288 0.9435 8.095 -4.3
9700	4.31 1.578 -0.5746 2.672	2.916 -1.727 -0.7394 -3.135	2.066 -6.843 -0.8596 -1.996	0.671 0.9703 8.289 -4.234
9800	4.485 1.631 -0.4178 2.633	2.864 -1.709 -0.5385 -3.312	2.26 -6.67 -1.221 -1.93	0.6588 1.147 8.621 -4.554
9900	4.64 1.323 -0.3927 2.307	2.793 -2.039 -0.5295 -3.618	2.214 -6.376 -1.26 -2.124	0.7788 1.312 8.454 -4.728
10000	4.637 1.211 -0.1199 2.309	2.909 -1.919 -0.6205 -3.385	2.379 -6.409 -1.368 -2.002	0.7943 1.272 8.244 -4.981
10100	4.818 1.333 -0.1068 2.314	3.008 -1.605 -0.7848 -3.021	2.677 -5.748 -1.429 -1.963	0.8771 1.805 8.223 -4.953
10200	4.725 0.9498 -0.06976 2.329	2.686 -1.292 -0.7226 -2.976	2.943 -6.107 -1.449 -1.889	1.004 1.789 8.449 -4.923
10300	4.892 0.8121 0.003002 2.279	2.686 -1.727 -0.6848 -2.714	2.64 -6.377 -1.72 -1.46	1.427 2.018 8.359 -4.616
10400	5.089 0.6915 0.3082 2.627	2.95 -1.894 -0.9863 -3.205	2.606 -6.517 -1.785 -1.273	1.51 2.281 8.104 -4.736
10500	4.868 0.5237 0.5456 2.324	3.1 -1.926 -0.7673 -3.522	2.742 -6.292 -1.571 -1.472	1.222 1.855 7.991 -4.918
10600	5.041 0.4749 0.6126 2.105	3.144 -1.808 -1.027 -3.783	2.988 -6.842 -1.628 -1.206	0.9767 1.904 7.993 -4.421
10700	4.927 0.3149 1.007 2.125	3.045 -1.488 -0.923 -3.9	3.273 -7.085 -1.7 -1.386	0.8026 1.798 8.06 -4.393
10800	5.246 0.1317 1.027 2.146	2.695 -1.166 -0.8939 -3.887	3.053 -7.254 -1.526 -1.73	0.8723 1.735 7.903 -4.71
10900	5.185 0.1716 1.028 2.019	2.932 -1.283 -1.257 -3.856	3.227 -7.125 -1.672 -1.906	0.7086 1.87 8.121 -4.519
11000	5.085 -0.2254 0.9006 1.329	2.787 -1.428 -1.505 -3.605	3.044 -6.73 -1.634 -1.627	0.737 1.73 8.138 -4.525
11100	4.769 -0.6735 0.8297 1.529	2.703 -1.547 -1.828 -3.589	3.012 -6.581 -1.897 -1.867	0.6873 1.755 8.478 -4.326
11200	4.773 -0.6812 0.802 1.498	2.625 -1.688 -1.517 -3.486	2.995 -6.867 -1.97 -1.787	0.7282 1.902 8.353 -4.226
11300	4.637 -0.3377 0.8895 1.257	2.405 -1.363 -1.566 -3.585	3.035 -7.394 -1.984 -1.797	0.68 1.701 8.586 -4.352
11400	4.74 -0.02608 1.227 0.9878	2.043 -1.131 -1.538 -4.003	3.104 -7.423 -2.15 -1.822	0.7557 1.456 8.532 -4.253
11500	4.686 -0.4678 1.332 0.7735	1.877 -0.9903 -1.536 -3.908	3.325 -7.824 -2.317 -1.445	0.7002 1.855 8.607 -4.328
11600	4.714 -0.2759 1.29 0.7932	1.691 -0.8142 -1.997 -3.837	3.197 -7.595 -2.257 -1.219	0.8304 1.972 8.474 -4.517
11700	4.612 -0.5271 1.222 1.106	1.359 -0.7874 -2.015 -3.99	3.204 -7.161 -2.696 -0.7852	0.8877 2.297 8.411 -4.565
11800	4.818 -0.7491 1.422 0.9071	1.487 -1.058 -2.045 -4.069	3.393 -7.336 -2.784 -0.3857	0.8709 2.306 8.379 -4.839
11900	4.595 -0.8273 1.587 0.8726	1.687 -1.253 -1.869 -3.967	3.201 -7.334 -2.599 -0.3659	0.9631 2.528 8.324 -5.335
12000	4.843 -0.5593 1.677 0.8724	1.714 -1.06 -1.841 -4.163	3.433 -7.132 -2.717 -0.4872	0.9777 2.403 8.332 -5.276
12100	4.617 -0.69 1.888 0.5829	1.653 -1.204 -1.565 -4.329	3.354 -7.36 -2.645 -0.6765	1.214 2.915 8.433 -4.987
12200	4.752 -0.7481 2.246 0.4405	1.473 -0.7961 -1.554 -4.354	3.548 -7.466 -2.8 -0.6394	0.9339 3.261 8.728 -5.133
12300	4.594 -0.5998 2.292 0.4225	1.649 -0.8399 -1.83 -4.437	3.48 -7.327 -2.774 -0.8725	1.036 2.986 9.048 -4.986
12400	4.576 -0.7105 2.747 0.09274	2.027 -0.7811 -1.864 -4.47	3.469 -7.386 -2.401 -0.8019	1.204 3.087 9.028 -4.588
12500	4.239 -0.7163 2.681 0.7584	1.887 -0.9265 -2.025 -4.095	3.372 -7.338 -2.571 -0.8827	1.519 2.987 9.239 -4.579
12600	4.202 -0.585 2.474 0.9311	2.006 -0.8721 -1.251 -3.9	3.635 -7.63 -2.374 -0.7743	1.487 2.816 9.021 -4.518
12700	4.298 -0.4286 2.655 0.9234	1.912 -1.167 -1.661 -4.365	3.463 -7.418 -2.428 -1.049	2.053 3.173 9.144 -4.525
12800	4.332 -0.3742 2.719 0.8927	1.755 -0.783 -1.704 -4.746	3.438 -7.482 -2.325 -1.061	2.07 3.289 9.138 -4.732
12900	4.173 -0.08703 2.872 1.163	1.569 -0.7051 -1.824 -5.016	3.291 -7.186 -2.389 -1.339	2.089 3.358 8.921 -4.777
13000	4.051 -0.2005 3.146 1.117	1.667 -0.6122 -1.905 -5.178	3.378 -7.458 -2.226 -1.287	1.554 3.915 9.09 -4.821
13100	4.079 -0.2368 3.591 1.109	1.582 -0.641 -2.059 -5.45	3.242 -7.742 -2.495 -1.603	1.177 4.101 8.773 -4.99
13200	3.977 -0.5732 3.873 1.523	1.51 -0.7355 -1.903 -5.583	3.177 -7.556 -2.374 -1.539	1.074 4.154 8.35 -4.983
13300	4.015 -0.629 3.878 2.012	1.427 -0.9114 -1.542 -5.157	2.967 -7.531 -2.226 -2.025	1.049 4.416 7.787 -4.585
13400	3.685 -0.6107 3.847 1.725	1.581 -0.7909 -1.731 -4.831	2.834 -7.312 -2.139 -1.963	1.089 4.214 8.301 -4.315
13500	3.787 -0.5719 4.001 1.522	1.368 -0.7929 -1.317 -4.647	3.185 -7.268 -2.465 -2.213	1.468 4.322 8.571 -4.796
13600	3.98 -0.5476 4.049 1.294	1.299 -0.4779 -1.159 -4.734	3.16 -7.453 -2.301 -2.009	1.569 4.542 8.273 -4.632
13700	3.987 -0.6006 3.77 1.3	1.614 -0.7551 -1.341 -4.536	2.905 -7.446 -2.056 -1.947	1.442 4.464 7.592 -4.562
13800	4.202 -0.9944 3.693 1.64	1.243 -0.536 -1.428 -4.644	2.534 -7.613 -1.881 -2.077	1.471 4.212 7.486 -4.655
13900	4.167 -0.8418 3.856 1.398	1.196 -0.646 -1.707 -4.685	2.267 -7.658 -1.689 -2.276	1.419 4.084 7.51 -4.817
14000	4.329 -1.184 3.593 1.302	1.337 -0.7383 -2.167 -4.143	1.919 -7.398 -1.269 -2.479	1.647 3.835 7.368 -4.887
14100	4.651 -1.18 3.724 0.6816	1.421 -0.5352 -2.373 -4.26	2.037 -7.258 -1.188 -2.391	1.828 3.944 7.381 -5.08
14200	4.536 -1.276 3.772 0.4956	1.376 -0.5465 -2.484 -4.199	2.081 -7.245 -1.218 -2.203	1.86 4.222 7.831 -5.028
14300	4.496 -1.457 3.729 0.708	1.784 -0.6692 -2.811 -4.088	2.144 -7.307 -0.961 -2.29	1.746 4.055 7.839 -4.658
14400	4.355 -1.588 3.599 1.022	1.551 -0.3322 -3.154 -3.846	2.082 -7.529 -0.837 -2.395	2.134 4.068 7.82 -5.135
14500	4.568 -1.914 3.6 1.207	1.451 -0.3759 -3.308 -4.161	2.066 -7.407 -0.8755 -2.05	1.93 4.205 8.334 -5.727
14600	4.675 -1.69 3.447 1.108	1.398 -0.4136 -3.164 -4.391	2.195 -7.753 -0.8996 -1.947	1.896 4.157 8.38 -6.293
14700	4.674 -1.638 3.692 0.8004	1.547 -0.6401 -3.332 -3.893	1.795 -7.967 -0.8618 -1.629	1.552 4.198 8.343 -6.081
14800	5.015 -1.383 4.038 0.6614	1.663 -0.7009 -3.173 -3.91	1.663 -8.18 -0.776 -2.061	1.733 3.869 8.202 -5.924
14900	5.213 -1.094 3.857 1.208	1.393 -0.7448 -3.04 -4.08	1.441 -8.114 -0.8984 -2.254	1.762 4.335 8.379 -5.909
15000	5.075 -1.33 4.186 1.248	1.584 -0.909 -3.144 -4.485	1.164 -7.877 -0.553 -2.534	1.507 4.199 8.441 -5.963
15100	4.807 -1.385 4.11 1.468	1.593 -0.5435 -3.173 -4.374	1.264 -7.641 -0.2582 -2.479	1.377 4.249 8.476 -6.051
15200	5.064 -1.297 3.97 1.383	1.458 -1.015 -3.256 -4.704	1.352 -7.748 -0.5679 -2.489	1.286 4.444 8.518 -5.668
15300	5 -1.37 3.987 1.745	1.488 -1.061 -3.134 -4.544	1.209 -8.105 -0.7259 -2.428	1.634 4.283 8.632 -5.671
15400	4.834 -1.419 4.163 1.843	1.626 -0.9533 -3.051 -4.241	1.233 -8.026 -0.7173 -2.339	1.564 4.214 8.659 -6.045
15500	4.523 -1.425 4.275 1.834	1.547 -0.918 -3.132 -4.022	1.204 -7.692 -0.6377 -2.321	1.333 3.845 8.834 -6.006
15600	4.518 -1.406 4.611 2.272	1.607 -0.9062 -2.939 -4.509	1.186 -7.667 -0.5899 -2.759	1.38 4.346 8.65 -5.98
15700	4.717 -1.426 4.743 2.138	1.202 -0.9885 -2.898 -4.768	1.077 -7.531 -0.7634 -2.927	1.195 4.528 9.193 -6.202
15800	4.804 -1.463 4.613 1.874	1.04 -0.9952 -2.785 -4.742	0.7338 -7.45 -0.6731 -3.162	0.7901 4.309 9.245 -6.536
15900	4.858 -1.529 4.631 1.779	0.9364 -1.265 -2.571 -4.949	0.4522 -7.517 -0.8615 -3.189	0.9631 3.845 9.13 -6.216
16000	4.878 -1.648 4.553 1.694	0.8584 -1.058 -2.612 -5.066	0.4601 -7.373 -0.7448 -2.736	1.029 3.38 9.135 -6.054
16100	4.944 -1.758 4.583 1.732	0.8422 -1.243 -2.967 -4.711	0.3971 -7.293 -0.886 -2.827	0.7972 3.261 9.549 -5.98
16200	4.974 -1.973 4.505 1.979	1.046 -1.22 -3.28 -4.76	0.6809 -7.328 -0.7 -3.031	0.8339 2.973 9.622 -5.932
16300	5.078 -2.189 4.011 2.17	1.21 -1.052 -3.224 -4.692	0.7512 -7.769 -0.7136 -3.317	1.09 2.651 9.302 -6.096
16400	4.803 -1.869 4.103 2.1	1.318 -1.579 -3.05 -4.453	0.7803 -8.079 -1.016 -3.164	0.7768 2.755 9.35 -6.068
16500	5.064 -1.761 4.124 1.929	1.55 -1.457 -2.717 -4.186	0.6365 -8.127 -0.5949 -3.098	0.749 2.719 9.872 -5.643
16600	5.349 -1.794 4.179 2.146	1.71 -1.548 -2.648 -4.187	0.9613 -8.234 -0.7724 -2.944	1.177 3.03 9.411 -5.615
16700	4.971 -1.915 4.695 2.042	2.007 -1.496 -2.512 -4.267	1.092 -8.201 -0.6021 -3.152	0.999 3.04 9.316 -5.578
16800	5.041 -1.597 4.701 2.174	1.855 -1.457 -2.276 -4.582	1.091 -8.142 -0.7075 -3.272	0.7971 3.307 9.277 -5.698
16900	5.451 -1.664 4.641 2.246	1.932 -1.268 -1.936 -4.42	1.023 -8.047 -0.4169 -3.253	0.7381 3.012 9.189 -5.446
17000	5.61 -1.79 4.751 2.72	2.032 -1.273 -1.685 -4.17	1.347 -8.358 -0.5737 -3.205	0.8189 3.093 8.986 -5.621
17100	5.162 -1.79 4.592 2.695	1.669 -1.053 -1.903 -4.452	1.197 -8.313 -0.6622 -3.455	0.8561 2.727 8.9 -5.711
17200	5.246 -1.94 4.388 2.594	1.723 -0.8623 -1.773 -4.305	1.462 -8.639 -0.8631 -3.586	1.134 2.579 8.566 -5.71
17300	5.596 -1.727 4.543 3.089	1.927 -1.312 -1.593 -4.565	1.649 -8.642 -0.9412 -3.808	1.023 2.498 8.378 -5.863
17400	5.541 -2.177 4.54 3.505	1.872 -1.432 -1.472 -4.927	1.348 -8.682 -0.9352 -3.819	1.308 2.481 8.513 -6.046
17500	5.23 -2.396 4.302 3.698	2.202 -1.846 -1.459 -5.015	1.057 -8.667 -0.7231 -3.438	1.103 2.384 8.659 -5.887
17600	5.912 -2.226 4.515 3.907	2.36 -1.734 -1.735 -4.921	1.323 -8.656 -0.6293 -3.351	1.043 2.505 9.094 -5.743
17700	5.795 -2.215 4.193 3.434	2.177 -1.716 -1.539 -5.258	1.28 -8.618 -0.7313 -3.152	0.79 2.163 9.228 -5.682
