1300	0.6136 2.957 -1.336 -1.789 1.435	2.09 0.6232 -1.822 -1.49 0.28	-2.394 -1.192 0.5975 3.343 -0.723	-1.518 -2.052 2.872 0.5969 1.298	2.427 1.938 1.814 1.82 -2.86
1400	0.7978 2.961 -1.568 -1.678 1.696	2.218 0.8364 -2.131 -1.765 0.2052	-2.517 -1.046 0.8296 3.197 -0.9787	-1.499 -2.345 2.877 0.8826 1.269	2.595 2.06 1.791 2.09 -3.041
1500	1.037 3.319 -1.731 -1.765 1.85	2.545 0.9871 -2.203 -2.138 0.1416	-2.357 -0.7332 1.022 3.112 -1.122	-2.04 -2.404 3.226 1.019 1.235	2.642 2.032 1.761 2.287 -3.19
1600	0.8542 3.084 -2.024 -1.488 2.279	2.629 1.089 -1.859 -2.047 0.1522	-2.394 -0.5547 0.9306 3.444 -0.9014	-1.962 -2.132 3.372 0.9015 1.206	2.822 1.957 2.132 2.222 -3.269
1700	1.073 2.736 -2.19 -1.297 2.562	2.413 1.027 -1.761 -2.295 0.0875	-2.303 -0.8295 1.042 3.512 -0.9648	-1.68 -2.126 3.397 0.9762 0.9731	3.025 2.122 2.203 2.328 -3.094
1800	0.9137 2.759 -2.498 -1.89 2.738	2.607 0.8501 -1.663 -2.406 0.06349	-2.371 -1.081 0.8992 3.698 -1.047	-1.94 -2.238 3.585 0.7941 1.144	3.067 1.988 2.229 2.229 -3.176
1900	0.8424 3.24 -2.419 -2.083 2.423	2.61 0.9861 -1.934 -2.551 0.3088	-2.387 -1.316 0.8225 3.881 -1.075	-1.908 -2.58 3.452 0.8366 1.382	3.244 2.339 2.537 2.123 -3.492
2000	0.8748 3.335 -2.492 -2.273 2.641	2.386 0.8829 -2.029 -2.43 0.2616	-2.7 -1.619 0.8732 3.677 -0.9645	-2.381 -2.658 3.466 0.9016 1.016	3.021 2.288 2.785 2.373 -3.678
2100	0.7831 3.058 -2.461 -2.477 2.715	2.968 0.6183 -1.966 -2.934 0.2697	-2.737 -1.767 0.7609 3.579 -1.013	-2.751 -2.626 2.963 0.765 1.123	2.988 2.615 2.971 2.697 -3.803
2200	0.768 3.101 -2.606 -2.448 2.606	2.917 0.7401 -1.809 -3.51 0.2675	-2.499 -1.847 0.639 3.764 -1.088	-2.95 -2.296 2.976 0.7165 0.8833	2.944 2.865 2.872 2.934 -3.731
2300	0.7214 3.249 -2.746 -2.624 2.581	3.052 0.8375 -2.032 -3.782 -0.006002	-2.589 -1.727 0.8297 4.002 -0.9331	-2.847 -2.445 3.155 0.7815 1.015	2.67 2.857 2.577 2.725 -3.764
2400	0.8233 3.248 -2.894 -2.655 2.664	2.893 0.7704 -2.087 -4.019 -0.009116	-2.56 -1.432 0.7955 4.064 -1.155	-2.959 -2.459 3.494 0.8077 1.192	2.678 3.169 2.77 2.568 -4.293
2500	0.7615 2.926 -3.119 -2.579 2.877	2.963 0.7038 -1.987 -3.981 -0.3101	-2.542 -1.496 0.6298 3.809 -0.7575	-3.044 -2.2 3.845 0.6446 1.449	3.039 3.246 3.056 2.269 -4.673
2600	0.674 2.982 -3.431 -2.233 2.772	2.868 0.6758 -1.908 -3.997 -0.3351	-2.903 -1.67 0.7131 3.912 -0.6031	-3.147 -2.329 3.749 0.6923 1.158	2.836 3.339 3.163 1.719 -4.832
2700	0.7637 2.927 -3.689 -2.258 2.876	3.05 0.6011 -2.141 -4.223 -0.2296	-2.876 -2.104 0.6901 4.185 -0.9575	-3.197 -2.348 4.103 0.6372 1.422	2.744 3.43 3.278 1.399 -4.561
2800	0.6546 2.817 -4.057 -2.261 2.817	3.225 0.6686 -2.122 -4.151 -0.3932	-2.521 -1.849 0.6828 4.378 -1.049	-3.795 -2.433 4.114 0.6322 1.777	2.551 3.708 3.178 1.436 -4.679
2900	0.5517 2.839 -3.972 -2.11 3.059	2.946 0.6512 -1.856 -4.365 -0.542	-2.705 -1.762 0.5969 4.402 -1.128	-3.763 -2.643 4.398 0.6209 1.948	2.503 3.608 3.401 1.591 -4.834
3000	0.6946 3.199 -4.299 -1.773 3.041	3.038 0.6173 -2.034 -4.604 -0.3559	-3.404 -2.043 0.7053 4.739 -1.024	-3.847 -2.587 4.482 0.6895 2.12	2.411 3.819 3.319 1.226 -5.284
3100	0.538 2.977 -4.575 -1.737 2.945	3.184 0.4892 -2.462 -4.537 -0.6942	-3.765 -2.059 0.3337 4.952 -0.8777	-3.748 -2.744 4.674 0.4753 2.062	2.609 3.665 3.457 1.676 -5.285
3200	0.4419 3.139 -4.55 -1.863 2.632	3.132 0.5418 -2.197 -4.537 -0.5893	-4.097 -2.038 0.454 4.907 -0.9311	-3.817 -2.903 4.518 0.5472 1.86	2.693 3.465 3.693 1.377 -5.384
3300	0.2719 2.957 -4.546 -1.967 2.736	3.293 0.3375 -2.163 -4.581 -0.1422	-4.289 -1.751 0.3263 5.234 -0.8298	-3.537 -2.6 4.085 0.3245 1.717	2.728 3.479 3.938 1.126 -5.502
3400	0.1553 2.77 -4.596 -1.729 2.874	3.451 0.1754 -2.502 -4.31 -0.281	-4.376 -1.765 0.1308 5.132 -0.7038	-3.489 -2.479 4.271 0.1655 1.73	2.769 3.295 4.253 1.121 -5.623
3500	0.3201 2.953 -4.599 -1.608 3.082	3.836 0.2537 -2.368 -4.289 -0.2818	-4.26 -2.262 0.2631 5.013 -0.6096	-3.206 -2.459 4.104 0.2717 1.821	2.762 3.268 4.279 0.8206 -5.421
3600	0.3178 3.073 -4.77 -1.364 3.106	4.017 0.3993 -2.403 -4.445 -0.4792	-4.494 -2.389 0.3084 5.337 -0.715	-3.024 -2.426 4.288 0.3776 1.727	2.936 2.827 4.499 0.7215 -5.886
3700	0.3871 3.264 -4.957 -1.289 3.04	3.635 0.4048 -2.512 -4.639 -0.1969	-4.737 -2.331 0.3522 5.437 -0.4606	-3.188 -2.549 3.998 0.4412 1.503	3.002 2.788 4.426 0.7976 -6.019
3800	0.4536 3.071 -5.307 -1.073 3.204	4.011 0.3151 -2.473 -4.722 -0.4073	-4.771 -2.136 0.362 5.434 -0.1392	-3.242 -2.696 3.895 0.3878 1.861	3.092 2.923 4.615 0.7064 -5.897
3900	0.3423 3.371 -5.149 -1.06 3.042	4.238 0.4035 -2.539 -4.931 -0.2272	-4.448 -2.253 0.4776 5.352 -0.2381	-3.324 -2.663 3.756 0.3725 1.606	3.168 2.697 4.737 0.4271 -5.93
4000	0.4877 3.586 -5.191 -1.01 3.197	4.272 0.5185 -2.527 -5.031 -0.2945	-4.696 -2.423 0.5123 5.882 -0.4843	-3.431 -2.874 4.054 0.4392 1.412	3.104 2.933 4.741 0.4779 -5.961
4100	0.466 3.244 -5.242 -0.8858 3.207	4.133 0.5528 -2.627 -5.227 -0.2407	-4.728 -2.745 0.4474 5.567 -0.5726	-3.523 -3.416 4.59 0.5724 1.294	3.183 2.831 4.892 0.6277 -5.682
4200	0.4499 3.033 -4.931 -0.7723 2.755	3.991 0.5246 -2.987 -5.145 -0.02544	-4.822 -2.889 0.5938 5.903 -0.3522	-3.56 -3.34 4.382 0.4611 0.9943	3.196 2.856 5.178 0.8903 -5.86
4300	0.5899 3.377 -4.709 -1.018 2.906	4.151 0.6279 -3.31 -5.161 0.2551	-4.831 -2.447 0.6435 5.62 -0.6445	-3.858 -3.314 4.972 0.6006 0.9783	3.165 2.735 5.187 1.274 -6.294
4400	0.4491 3.37 -4.858 -0.8225 3.19	4.047 0.3522 -3.772 -5.381 0.09327	-4.844 -2.296 0.4076 5.845 -1.011	-3.727 -3.467 5.06 0.4332 1.248	2.814 2.818 5.038 1.475 -6.238
4500	0.4031 3.499 -5.076 -1.002 3.103	3.606 0.3585 -4.003 -5.421 -0.585	-4.851 -2.403 0.3899 6.075 -1.124	-3.808 -3.527 5.126 0.4404 1.24	3.002 3.06 4.96 1.365 -6.4
4600	0.4867 3.553 -5.346 -1.006 2.789	2.935 0.464 -4.056 -5.531 -0.5063	-4.949 -2.641 0.4989 5.954 -0.9627	-3.583 -3.408 5.629 0.3798 0.8629	3.119 3.098 4.996 1.271 -6.551
4700	0.5166 3.869 -5.143 -0.9497 2.832	2.707 0.5553 -4.187 -5.47 -0.559	-4.8 -2.748 0.5541 6.238 -1.241	-3.386 -3.408 5.591 0.5724 0.8101	3.317 2.801 5.473 1.558 -6.585
4800	0.489 3.662 -5.037 -0.9403 2.814	2.679 0.534 -3.852 -5.687 -0.6655	-4.596 -2.508 0.4986 6.296 -1.016	-3.228 -3.194 5.354 0.3932 0.9045	3.428 2.431 5.489 1.806 -6.212
4900	0.5093 3.771 -5.183 -0.8078 3.016	2.655 0.3536 -3.76 -5.652 -0.3085	-4.869 -2.206 0.5501 6.033 -0.847	-3.247 -3.173 5.365 0.3917 0.5943	3.2 2.386 5.681 1.952 -6.271
5000	0.2795 4.06 -5.258 -0.7704 2.794	2.674 0.2078 -3.886 -5.628 -0.5192	-5.058 -2.171 0.2664 5.93 -0.4789	-3.092 -3.153 5.435 0.2864 0.3132	3.042 2.496 5.981 1.319 -6.41
5100	0.1949 3.78 -5.221 -0.2737 2.994	2.611 0.2734 -3.894 -5.585 -0.7859	-4.891 -2.001 0.2591 5.741 -0.4602	-3.018 -3.124 5.824 0.2121 1.006	3.059 2.25 6.08 1.592 -6.435
5200	0.1833 3.703 -5.13 -0.3474 2.859	2.39 0.2749 -3.698 -5.381 -0.9038	-4.877 -1.953 0.2383 5.83 -0.5633	-3.165 -3.313 5.539 0.2597 0.9709	3.031 2.26 5.812 1.492 -6.605
5300	0.2252 3.696 -5.134 -0.2632 2.929	2.386 0.2785 -3.514 -5.374 -0.5912	-4.814 -2.131 0.1078 5.81 -0.8638	-3.337 -3.407 5.54 0.2088 1.055	2.93 2.475 5.677 1.622 -6.508
5400	0.1586 3.959 -5.025 -0.3908 3.16	2.347 0.2101 -3.319 -5.328 -0.3909	-4.867 -2.412 0.1062 5.911 -0.7417	-3.431 -3.421 5.591 0.203 0.691	3.003 2.718 5.862 1.748 -6.699
5500	0.1667 3.92 -5.327 0.1927 3.103	2.376 0.1018 -3.276 -5.232 -0.3737	-4.975 -2.469 0.01492 5.892 -0.8899	-3.367 -3.662 5.423 0.1954 0.8931	2.945 2.951 5.785 2.022 -6.411
5600	0.09657 4.287 -5.595 -0.1779 3.444	2.243 0.1381 -3.5 -4.981 -0.467	-5.129 -2.792 -0.02193 5.777 -0.7635	-3.326 -3.784 5.397 0.1132 0.6286	3.054 2.654 5.629 2.166 -6.252
5700	0.0365 4.356 -5.714 -0.44 3.439	2.486 0.1385 -3.438 -4.619 -0.4034	-5.238 -2.9 0.07465 5.745 -0.7558	-3.638 -3.724 5.359 0.06918 0.6486	2.754 2.572 5.404 2.328 -6.243
5800	0.09629 4.424 -5.357 -0.3701 3.515	2.953 0.1121 -3.216 -4.514 -0.1861	-5.377 -2.717 0.1101 5.86 -0.8413	-3.58 -3.618 5.511 0.1168 0.9015	2.635 2.347 5.339 2.549 -5.957
5900	-0.02627 4.327 -5.174 -0.2252 3.494	3.421 0.1549 -3.24 -4.479 -0.2978	-5.308 -2.863 0.08522 6.147 -0.931	-3.625 -3.962 5.63 0.1035 1.099	2.492 2.289 5.533 2.754 -6.126
6000	0.02951 4.406 -5.225 -0.2976 3.393	3.391 0.06337 -3.353 -4.523 -0.4747	-5.687 -2.641 0.02159 6.409 -0.7438	-3.622 -4.034 5.973 0.09299 1.098	2.328 2.227 5.63 3.009 -6.136
6100	0.2618 4.213 -5.21 0.03499 3.915	3.269 0.3375 -3.147 -4.695 -0.09735	-5.691 -2.789 0.296 6.316 -0.6803	-3.527 -4.294 5.964 0.3518 0.9701	2.214 1.65 5.488 2.938 -6.295
6200	0.3326 4.662 -5.389 0.06232 4.032	3.437 0.4624 -3.515 -4.867 -0.3245	-5.654 -2.823 0.4317 6.384 -0.5747	-3.54 -4.387 6.11 0.4166 0.966	2.111 1.905 5.686 3.213 -6.362
6300	0.5333 4.609 -5.441 -0.1298 4.124	3.428 0.4861 -3.356 -4.852 -0.1773	-5.936 -3.097 0.587 6.81 -0.7498	-3.944 -4.635 6.13 0.4793 0.9529	1.948 1.64 5.8 2.984 -6.21
6400	0.6292 4.56 -5.813 -0.02723 3.903	3.395 0.6619 -3.183 -4.792 -0.1023	-6.011 -3.238 0.6302 6.982 -0.4796	-3.766 -4.203 6.156 0.6743 1.248	1.818 1.443 5.388 2.91 -6.599
6500	0.8062 4.144 -5.706 0.1181 3.535	3.472 0.7047 -3.161 -4.632 0.1044	-6.203 -3.131 0.7076 6.95 -0.2851	-3.779 -4.258 6.148 0.7185 1.618	2.166 1.474 5.877 2.944 -6.395
6600	0.6839 4.105 -5.438 0.3496 3.691	3.496 0.672 -2.973 -4.498 0.2411	-6.106 -3.447 0.792 6.979 -0.317	-4.175 -4.639 5.967 0.6498 1.708	2.157 1.537 5.867 3.01 -6.276
6700	0.8106 4.496 -4.979 0.5201 3.935	3.634 0.7529 -2.862 -4.942 0.1264	-6.077 -3.127 0.8113 6.876 0.2927	-4.451 -4.811 6.053 0.7866 1.775	2.048 1.394 5.889 3.07 -6.222
6800	0.8784 4.575 -4.808 0.4499 3.975	3.783 0.8921 -2.858 -5.07 -0.3097	-5.929 -3.248 0.7962 6.841 0.1003	-4.246 -4.906 5.811 0.9359 1.733	2.016 1.68 6.036 3.231 -6.135
6900	0.7548 4.785 -4.892 0.5664 4.1	3.937 0.8312 -2.532 -5.02 -0.3812	-5.779 -3.403 0.9056 6.358 0.2607	-4.518 -4.627 6.152 0.8376 1.452	2.082 1.841 5.823 3.534 -6.236
7000	0.8076 4.708 -5.226 0.92 4.362	4.357 0.8074 -2.662 -4.877 -0.6719	-5.922 -2.96 0.8338 6.298 0.4601	-4.185 -4.583 5.943 0.7016 1.565	2.052 1.961 5.758 3.544 -6.258
7100	0.828 4.373 -5.193 0.9086 4.41	4.054 0.7784 -2.737 -4.803 -1.006	-5.866 -3.149 0.7332 6.551 0.7273	-4.374 -4.486 5.575 0.7986 1.78	2.374 1.759 5.925 3.667 -6.26
7200	0.6725 4.923 -5.231 0.928 4.727	4.409 0.672 -2.543 -4.825 -0.9066	-6.071 -3.223 0.6404 6.214 0.7215	-3.869 -4.505 5.341 0.5853 1.798	2.224 1.81 5.959 3.887 -6.482
7300	0.7508 4.633 -4.904 1.105 4.885	4.859 0.8165 -2.146 -4.867 -1.225	-6.154 -3.579 0.798 6.224 0.5825	-3.799 -4.459 5.576 0.7267 1.444	1.832 1.981 5.872 3.908 -6.38
7400	0.8189 4.38 -5 1.347 4.743	5.091 0.9357 -2.379 -4.613 -1.325	-6.386 -3.21 0.8885 6.213 0.2967	-4.278 -4.57 5.494 0.8555 1.689	1.789 2.218 6.022 3.944 -6.09
7500	0.9645 4.584 -5.162 1.442 4.843	5.064 0.86 -2.559 -4.676 -1.292	-6.554 -3.144 0.9089 6.079 0.5374	-4.107 -4.489 5.41 0.853 1.759	1.579 2.312 6.077 3.88 -5.923
7600	0.8064 4.845 -5.553 1.259 4.741	5.423 0.854 -2.393 -4.578 -1.563	-6.867 -3.161 0.8545 6.436 0.3912	-4.237 -4.798 5.209 0.8426 1.832	1.671 2.169 5.949 3.864 -5.96
7700	0.8053 4.588 -5.795 0.9408 5.015	5.254 0.6761 -2.076 -4.338 -1.517	-7.075 -3.16 0.754 6.205 0.7832	-4.238 -4.66 5.115 0.6349 1.88	1.846 2.35 5.933 3.829 -5.759
7800	0.8137 4.573 -5.633 1.18 4.825	5.544 0.6975 -2.039 -4.812 -1.373	-6.985 -3.504 0.7732 6.393 1.017	-4.356 -4.286 5.28 0.6969 1.988	1.911 2.081 6.058 3.951 -5.822
7900	0.6449 4.702 -5.603 1.461 4.713	5.652 0.5605 -1.378 -5.016 -1.458	-7.199 -3.393 0.6131 6.941 1.105	-4.418 -4.032 5.323 0.5834 2.09	1.933 2.161 6.068 3.887 -5.838
8000	0.4984 4.688 -5.686 1.44 4.607	5.728 0.4577 -1.293 -4.991 -1.34	-7.085 -3.454 0.4717 6.792 1.228	-3.948 -3.908 5.306 0.5526 2.144	2.181 2.123 5.751 4.064 -5.802
8100	0.5354 4.672 -5.61 1.245 4.668	5.322 0.476 -1.699 -4.793 -1.325	-7.022 -3.557 0.4899 6.929 1.271	-3.768 -4.185 5.502 0.4982 1.738	1.879 2.365 5.821 4.188 -5.92
8200	0.5306 4.806 -5.89 1.265 4.367	5.209 0.6024 -1.358 -4.777 -1.366	-7.181 -3.328 0.5594 6.997 1.571	-3.944 -4.209 5.517 0.4416 1.691	1.671 2.356 6.036 4.577 -5.851
8300	0.6407 4.762 -5.967 1.331 4.407	5.371 0.5684 -1.478 -5.157 -1.75	-7.202 -3.187 0.6067 6.76 1.784	-4.02 -4.2 5.655 0.5864 1.487	1.97 2.333 6.157 4.461 -5.87
8400	0.4753 4.523 -6.108 1.372 4.153	5.566 0.4903 -1.549 -4.955 -1.575	-7.063 -3.076 0.4982 6.885 1.646	-3.948 -4.064 5.867 0.5025 1.262	1.974 2.906 6.16 4.498 -5.916
8500	0.3726 4.248 -6.252 1.627 4.07	5.581 0.2831 -1.624 -5.213 -1.396	-7.117 -3.113 0.4467 6.789 1.614	-4.131 -3.757 6.066 0.348 1.02	2.266 2.704 6.256 4.284 -6.176
8600	0.2809 4.39 -6.643 1.817 3.619	5.254 0.1775 -1.685 -5.066 -1.47	-7.406 -2.924 0.2548 6.714 1.571	-4.207 -3.543 6.151 0.2326 1.475	2.546 2.492 6.491 3.858 -6.078
8700	0.3295 4.539 -6.721 1.783 3.756	5.339 0.2182 -1.415 -5.046 -1.682	-7.612 -2.959 0.2449 6.808 1.239	-4.671 -3.621 6.359 0.2694 1.666	2.319 2.243 6.192 3.683 -6.037
8800	0.4713 4.292 -6.515 1.994 3.525	4.925 0.3358 -1.364 -5.137 -1.975	-7.749 -3.158 0.4607 6.853 1.172	-4.989 -3.373 6.356 0.3494 1.325	2.64 2.427 5.661 3.835 -6.071
8900	0.5017 4.278 -6.828 2.083 3.471	4.788 0.457 -1.731 -4.959 -1.982	-7.753 -3.161 0.4535 6.764 0.9338	-5.051 -3.309 6.29 0.4424 1.631	2.694 2.111 5.625 3.658 -6.178
9000	0.5933 4.457 -6.892 2.391 3.65	4.926 0.6393 -1.638 -4.876 -2.147	-7.782 -3.013 0.6236 6.934 0.6315	-5.298 -3.186 6.131 0.4977 1.454	2.562 1.965 5.855 3.741 -6.228
9100	0.481 4.248 -7.061 2.273 3.727	5.102 0.5585 -1.732 -4.901 -2.299	-8.034 -2.899 0.4894 6.944 1.051	-5.523 -3.155 6.335 0.3857 1.457	2.4 2.136 6.206 3.574 -6.322
9200	0.6359 4.188 -6.557 2.534 3.722	5.228 0.5701 -1.849 -4.848 -2.202	-7.584 -2.583 0.687 6.855 0.8728	-5.67 -3.159 6.353 0.5328 1.572	2.361 2.494 6.092 3.286 -6.187
9300	0.5302 3.915 -6.748 2.648 3.483	5.147 0.5101 -1.916 -4.832 -2.716	-7.499 -2.615 0.6374 6.792 0.7727	-5.608 -3.549 6.187 0.5739 1.411	2.406 2.546 6.324 3.321 -6.466
9400	0.753 3.7 -6.921 2.448 2.959	4.992 0.6735 -2.363 -5.087 -2.668	-7.418 -2.538 0.7208 6.423 1.081	-5.418 -3.644 6.171 0.6494 1.378	2.428 2.289 6.738 2.967 -6.614
9500	0.6826 3.288 -7.091 2.487 3.18	4.861 0.8076 -2.265 -5.031 -2.618	-7.815 -2.49 0.8911 6.535 0.6903	-5.499 -3.888 6.052 0.7439 1.356	2.846 2.386 6.666 2.838 -6.753
9600	0.6034 3.43 -7.071 2.528 3.532	4.842 0.4589 -2.372 -4.986 -2.588	-8.002 -2.802 0.5572 6.805 0.398	-5.512 -3.803 5.925 0.5882 1.105	2.911 2.243 6.926 2.907 -6.821
9700	0.433 3.561 -7.288 2.586 3.905	5.139 0.4741 -2.573 -4.786 -2.479	-8.32 -2.877 0.4061 6.835 0.6304	-5.607 -3.837 5.849 0.3698 0.9175	2.969 2.659 7.263 2.571 -6.859
9800	0.4307 3.554 -7.143 2.249 4.124	5.104 0.4397 -2.858 -4.794 -2.386	-8.403 -2.91 0.3466 6.71 0.5342	-5.97 -3.819 5.911 0.4216 0.9254	2.739 2.756 7.016 2.719 -6.691
9900	0.6088 4.101 -7.101 2.147 4.249	5.312 0.4861 -2.701 -5.019 -2.545	-8.611 -2.444 0.4765 6.555 0.2617	-6.168 -3.914 6.067 0.5154 0.7512	2.901 2.883 7.012 3.049 -6.789
10000	0.8031 4.023 -7.486 1.93 4.231	5.462 0.7705 -2.978 -4.911 -2.464	-8.633 -2.596 0.8296 6.721 0.2718	-6.307 -3.895 5.752 0.7663 0.854	2.761 2.696 7.087 2.976 -6.945
10100	0.8287 4.044 -7.422 2.099 4.593	5.39 0.7193 -2.651 -4.685 -2.357	-8.62 -2.8 0.8339 6.787 0.5534	-6.026 -3.47 5.737 0.9025 0.807	2.946 2.591 7.154 2.852 -7.156
10200	0.9327 3.779 -7.431 1.946 4.936	5.635 0.9833 -2.24 -5.025 -2.725	-8.963 -2.887 0.9852 6.96 0.2094	-5.788 -3.59 5.738 0.8346 0.571	2.974 2.499 7.016 2.623 -6.924
10300	0.9191 3.924 -7.985 1.984 4.801	5.606 0.9854 -2.347 -5.03 -2.428	-9.104 -2.668 1.016 6.966 0.3157	-6.026 -3.749 5.794 0.9812 0.3177	2.799 2.749 6.931 2.473 -7.356
10400	1.078 3.709 -7.972 1.678 4.983	5.83 1.111 -2.273 -5.225 -2.419	-9.328 -2.643 0.9704 6.833 0.6934	-5.836 -3.621 5.327 1.06 0.005397	2.938 2.749 6.806 2.507 -7.297
10500	0.8978 3.686 -8.33 1.844 4.88	5.881 0.891 -2.154 -5.07 -2.542	-8.807 -2.644 1.005 6.605 0.7762	-5.832 -3.666 5.548 0.9931 -0.09391	2.706 2.326 6.557 2.27 -7.274
10600	1.158 3.918 -8.469 2.044 5.195	6.235 1.061 -1.799 -5.106 -2.867	-8.555 -2.542 1.027 6.631 0.87	-5.761 -3.766 5.573 1.154 0.1507	2.736 2.55 6.771 2.433 -7.584
10700	1.14 4.105 -8.49 1.787 5.025	6.424 1.17 -1.634 -4.896 -2.689	-8.468 -2.469 1.17 6.726 0.6724	-5.782 -3.899 5.534 1.179 0.3642	3.049 2.844 7.127 2.646 -7.943
10800	1.13 3.787 -8.638 1.704 5.126	6.428 1.026 -1.431 -4.982 -2.578	-8.215 -2.653 1.045 6.573 0.6435	-6.001 -3.917 5.728 1.084 0.1137	3.282 3.119 7.289 2.851 -7.756
10900	1.199 3.773 -8.88 2.017 5.075	6.294 1.135 -1.211 -4.671 -2.5	-8.183 -2.446 1.093 6.689 0.3951	-5.867 -4.111 6.003 1.111 0.04242	3.164 3.114 7.505 2.809 -8.236
11000	0.7355 3.961 -8.51 1.765 4.929	5.524 0.771 -1.294 -4.647 -2.288	-8.392 -2.618 0.7239 6.814 0.3164	-5.733 -4.382 5.752 0.8433 -0.07454	3.032 2.632 7.381 2.945 -8.489
11100	0.6919 3.793 -8.416 1.632 5.002	5.743 0.738 -1.289 -4.666 -2.285	-8.31 -3.003 0.6672 6.771 0.517	-6.123 -4.139 5.835 0.7667 0.2285	2.977 2.455 7.338 3.054 -8.786
11200	0.6807 3.856 -8.408 1.929 5.187	5.778 0.7515 -1.553 -4.609 -2.151	-8.54 -3.055 0.7517 6.746 0.5526	-6.08 -3.714 6.324 0.6833 0.4659	2.543 2.398 7.277 2.876 -8.564
11300	0.782 3.874 -8.582 1.773 5.242	5.75 0.6857 -1.627 -4.75 -2.539	-8.583 -3.316 0.6811 6.404 0.5445	-6.094 -3.551 6.184 0.5235 0.1187	2.414 2.335 7.027 3.118 -8.675
11400	0.79 3.799 -8.659 1.791 5.121	5.893 0.8563 -1.211 -4.793 -2.575	-8.593 -3.492 0.7243 6.23 0.3179	-6.106 -4.083 6.251 0.6702 -0.02993	2.401 2.188 6.916 3.368 -8.918
11500	0.836 3.803 -8.81 1.94 5.022	5.839 0.9798 -1.438 -4.813 -2.43	-8.558 -3.849 0.8985 6.607 0.347	-6.348 -4.088 6.428 0.9608 -0.3253	2.318 2.366 7.114 3.281 -8.833
11600	0.8059 3.657 -8.836 1.915 4.613	5.803 0.7612 -1.285 -4.92 -2.254	-8.385 -3.934 0.7557 6.457 0.147	-6.346 -3.977 6.591 0.7232 -0.611	2.409 2.242 6.963 3.707 -8.846
11700	0.855 3.278 -8.743 1.7 4.449	6.102 0.8557 -1.379 -4.884 -2.319	-8.531 -3.87 0.8438 6.52 0.1445	-6.415 -3.818 6.637 0.7221 -0.9093	2.942 1.954 6.817 3.476 -9.029
